Unip_ID	Kin_name	NetPhorest	Family	Subfamily	Alt_name	Classif_based_on	
P54764	EphA4	EphA4	Tyr	Ephrin receptor	/	KINASE	EphA4
Q9UF33	EphA6	EphA6	Tyr	Ephrin receptor	/	KINASE	EphA6
Q15375	EphA7	EphA7	Tyr	Ephrin receptor	/	KINASE	EphA7
P54762	EphB1	EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB1
P29323	EphB2	EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB2
P54753	EphB3	EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB3
P54760	EphB4	EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB4
P54762	EphB1	EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB1
P29323	EphB2	EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB2
P54753	EphB3	EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB3
P54762	EphB1	EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB1
P29323	EphB2	EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB2
P54762	EphB1	EphB1	Tyr	Ephrin receptor	/	KINASE	EphB1
P29323	EphB2	EphB2	Tyr	Ephrin receptor	/	KINASE	EphB2
P54753	EphB3	EphB3	Tyr	Ephrin receptor	/	KINASE	EphB3
P54760	EphB4	EphB4	Tyr	Ephrin receptor	/	KINASE	EphB4
P29322	EphA8	EphA8	Tyr	Ephrin receptor	/	KINASE	EphA8
O15197	EphB6	EphB6_EphA10_group	Tyr	Ephrin receptor	/	KINASE	EphB6
Q5JZY3	EphA10	EphB6_EphA10_group	Tyr	Ephrin receptor	/	KINASE	EphA10
O15197	EphB6	EphB6	Tyr	Ephrin receptor	/	KINASE	EphB6
Q5JZY3	EphA10	EphA10	Tyr	Ephrin receptor	/	KINASE	EphA10
P43403	ZAP70	Syk_group	Tyr	SYK/ZAP-70	/	KINASE	ZAP70
P43403	ZAP70	ZAP70	Tyr	SYK/ZAP-70	/	KINASE	ZAP70
Q7Z7A4	/	Slob	/	/	SLOB	KINASE	Slob
Q9Y3S1	Wnk2	Wnk_group	other	WNK	/	KINASE	Wnk2
Q9H4A3	Wnk1	Wnk_group	other	WNK	/	KINASE	Wnk1
Q96J92	Wnk4	Wnk_group	other	WNK	/	KINASE	Wnk4
Q9Y3S1	Wnk2	Wnk1_Wnk3_Wnk4_group	other	WNK	/	KINASE	Wnk2
Q9H4A3	Wnk1	Wnk1_Wnk3_Wnk4_group	other	WNK	/	KINASE	Wnk1
Q9Y3S1	Wnk2	Wnk2	other	WNK	/	KINASE	Wnk2
Q9H4A3	Wnk1	Wnk1_Wnk3_group	other	WNK	/	KINASE	Wnk1
Q9H4A3	Wnk1	Wnk1	other	WNK	/	KINASE	Wnk1
Q96J92	Wnk4	Wnk4	other	WNK	/	KINASE	Wnk4
Q96QT4	ChaK1	Alpha_group	Atypical	Alpha-type protein kinase family/ALPK	/	KINASE	Chak1
Q9BX84	ChaK2	Alpha_group	Atypical	Alpha-type protein kinase family/ALPK	/	KINASE	Chak2
Q96QT4	ChaK1	Chak1_Chak2_group	Atypical	Alpha-type protein kinase family/ALPK	/	KINASE	Chak1
Q9BX84	ChaK2	Chak1_Chak2_group	Atypical	Alpha-type protein kinase family/ALPK	/	KINASE	Chak2
Q96QT4	ChaK1	Chak1	Atypical	Alpha-type protein kinase family/ALPK	/	KINASE	Chak1
Q9BX84	ChaK2	Chak2	Atypical	Alpha-type protein kinase family/ALPK	/	KINASE	Chak2
Q3MIX3	ADCK5	ABC1	Atypical	ADCK protein kinase family	/	KINASE	ADCK5
Q3MIX3	ADCK5	ADCK1_ADCK5_group	Atypical	ADCK protein kinase family	/	KINASE	ADCK5
Q3MIX3	ADCK5	ADCK5	Atypical	ADCK protein kinase family	/	KINASE	ADCK5
Q96Q15	SMG1	PIKK_group	Atypical	PI3/PI4-kinase family	/	KINASE	SMG1
P42345	FRAP	PIKK_group	Atypical	PI3/PI4-kinase family	MTOR	KINASE	mTOR
Q13315	ATM	PIKK_group	Atypical	PI3/PI4-kinase family	/	KINASE	ATM
Q13535	ATR	PIKK_group	Atypical	PI3/PI4-kinase family	/	KINASE	ATR
Q96Q15	SMG1	SMG1_TRRAP_group	Atypical	PI3/PI4-kinase family	/	KINASE	SMG1
Q96Q15	SMG1	SMG1	Atypical	PI3/PI4-kinase family	/	KINASE	SMG1
P42345	FRAP	mTOR_ATM_ATR_group	Atypical	PI3/PI4-kinase family	MTOR	KINASE	mTOR
Q13315	ATM	mTOR_ATM_ATR_group	Atypical	PI3/PI4-kinase family	/	KINASE	ATM
Q13535	ATR	mTOR_ATM_ATR_group	Atypical	PI3/PI4-kinase family	/	KINASE	ATR
P42345	FRAP	mTOR	Atypical	PI3/PI4-kinase family	MTOR	KINASE	mTOR
Q13315	ATM	ATM_ATR_group	Atypical	PI3/PI4-kinase family	/	KINASE	ATM
Q13535	ATR	ATM_ATR_group	Atypical	PI3/PI4-kinase family	/	KINASE	ATR
Q13315	ATM	ATM	Atypical	PI3/PI4-kinase family	/	KINASE	ATM
Q13535	ATR	ATR	Atypical	PI3/PI4-kinase family	/	KINASE	ATR
O14730	RIOK3	RIO_group	Atypical	RIO-type Ser/Thr kinase family	/	KINASE	RIOK3
O14730	RIOK3	RIOK3	Atypical	RIO-type Ser/Thr kinase family	/	KINASE	RIOK3
Q06418	TYRO3	TIF1_group	Tyr	AXL/UFO	TIF	KINASE	TIF1beta
Q06418	TYRO3	TIF1_group	Tyr	AXL/UFO	TIF	KINASE	TIF1gamma
Q06418	TYRO3	TIF1_group	Tyr	AXL/UFO	TIF	KINASE	TIF1alpha
Q06418	TYRO3	TIF1beta	Tyr	AXL/UFO	TIF	KINASE	TIF1beta
Q06418	TYRO3	TIF1gamma	Tyr	AXL/UFO	TIF	KINASE	TIF1gamma
Q06418	TYRO3	TIF1alpha	Tyr	AXL/UFO	TIF	KINASE	TIF1alpha
Q13237	PRKG2	AGC_group	AGC	cGMP	/	FAM	/
Q5VT25	CDC42BPA	AGC_group	AGC	DMPK	/	FAM	/
Q9Y5S2	CDC42BPB	AGC_group	AGC	DMPK	/	FAM	/
Q6A1A2	PDPK2P	AGC_group	AGC	PDPK1	/	FAM	/
P24723	PRKCH	AGC_group	AGC	PKC	/	FAM	/
P41743	PRKCI	AGC_group	AGC	PKC	/	FAM	/
Q04759	PRKCQ	AGC_group	AGC	PKC	/	FAM	/
Q86TB3	ALPK2	MISSING	Atypical	Alpha-type protein kinase family/ALPK	/	/	/
Q96QP1	ALPK1	MISSING	Atypical	Alpha-type protein kinase family/ALPK	/	/	/
P48736	PIK3CG	MISSING	Atypical	PI3/PI4-kinase family	/	/	/
P78527	PRKDC	MISSING	Atypical	PI3/PI4-kinase family	/	/	/
P42336	PIK3CA	MISSING	Atypical	/	/	/	/
Q32MK0	MYLK3	CAMK_group	CAMK	/	/	FAM	/
Q6P2M8	PNCK	CAMK_group	CAMK	CaMK	/	FAM	/
Q96NX5	CaMK1g	CAMK_group	CAMK	CaMK	/	FAM	/
Q8N752	CSNK1A1L	CK_group	CK	Casein kinase I	/	FAM	/
O94921	CDK14	CMGC_group	CMGC	CDC2/CDKX	/	FAM	/
Q96Q40	CDK15	CMGC_group	CMGC	CDC2/CDKX	/	FAM	/
Q96S38	RPS6KC1	AGC_group	AGC	S6 kinase	/	FAM	/
Q52WX2	SBK1	MISSING	other	/	/	/	/
Q9H792	PEAK1	MISSING	other	/	/	/	/
Q496M5	PLK5	MISSING	other	CDC5/Polo	/	/	/
Q8NEV1	CSNK2A3	CK2a2	other	CK2	/	SUBFAM	/
Q8NEV1	CSNK2A3	CK2_group	other	CK2	/	SUBFAM	/
Q8NEV1	CSNK2A3	CK2alpha	other	CK2	/	SUBFAM	/
Q58A45	PAN3	MISSING	other	PAN3 family	/	/	/
P16066	NPR1	RGC_group	RGC	/	/	FAM	/
P20594	NPR2	RGC_group	RGC	/	/	FAM	/
P25092	GUCY2C	RGC_group	RGC	/	/	FAM	/
P51841	GUCY2F	RGC_group	RGC	/	/	FAM	/
Q02846	GUCY2D	RGC_group	RGC	/	/	FAM	/
Q12852	MAP3K12	STE_group	STE	MAP kinase kinase kinase	/	FAM	/
Q56UN5	MAP3K19	STE_group	STE	STE20	/	FAM	/
Q7L7X3	TAOK1	STE_group	STE	STE20	/	FAM	/
Q9UEW8	STK39	STE_group	STE	STE20	/	FAM	/
Q04771	ACVR1	TKL_group	TKL	TGFB receptor	/	FAM	/
Q13705	ACVR2B	TKL_group	TKL	TGFB receptor	/	FAM	/
Q96Q04	LMTK3	MISSING	Tyr	/	/	/	/
